Tiempo: 0.089000

Nombre: JUAN BAUTISTA QUIROS, Edad: 100, Pais: Abu Dabi
Nombre: ALEX BERMUDEZ, Edad: 69, Pais: Afganistán
Nombre: TERESA ARLEY, Edad: 77, Pais: Afganistán
Nombre: CARMEN UREÑA, Edad: 22, Pais: Afganistán
Nombre: REPARADO NAVARRO, Edad: 5, Pais: Afganistán
Nombre: MARIA TERESA ARLEY, Edad: 54, Pais: Afganistán
Nombre: ELVIRA PRADO, Edad: 44, Pais: Afganistán
Nombre: EIDA PADILLA, Edad: 31, Pais: Afganistán
Nombre: ELIECER ALVARO OVIEDO, Edad: 28, Pais: Afganistán
Nombre: DAISY SALAS, Edad: 5, Pais: Afganistán
Nombre: CARMEN IRENE ROMERO, Edad: 6, Pais: Afganistán
Nombre: RODOLFO ALBERTO ROMERO, Edad: 23, Pais: Afganistán
Nombre: RUMALDO GODINEZ, Edad: 54, Pais: Afganistán
Nombre: ELPIDIO UMAÑA, Edad: 66, Pais: Afganistán
Nombre: RUTH FONSECA, Edad: 25, Pais: Afganistán
Nombre: NORMA LETICIA UMAÑA, Edad: 10, Pais: Afganistán
Nombre: MARGARITA NAVARRO, Edad: 6, Pais: Afganistán
Nombre: LIA ISABEL ECHEVERRIA, Edad: 41, Pais: Afganistán
Nombre: ELISA CERDAS, Edad: 60, Pais: Afganistán
Nombre: RODRIGO GOMEZ, Edad: 68, Pais: Afganistán
Nombre: BENILDA SALAZAR, Edad: 17, Pais: Afganistán
Nombre: ALVARO SANABRIA, Edad: 38, Pais: Afganistán
Nombre: JUAN ANTONIO SOLIS, Edad: 4, Pais: Afganistán
Nombre: CARMEN ACEVEDO, Edad: 30, Pais: Afganistán
Nombre: JOAQUINA MONTERO, Edad: 11, Pais: Afganistán
Nombre: JOSE CLEMENTE MURILLO, Edad: 53, Pais: Afganistán
Nombre: MERCEDES LOPEZ, Edad: 92, Pais: Afganistán
Nombre: MARTIN ALFARO, Edad: 92, Pais: Afganistán
Nombre: MARIA EUGENIA VARGAS, Edad: 97, Pais: Afganistán
Nombre: RODRIGO ARAYA, Edad: 82, Pais: Afganistán
Nombre: MARIA DEL PILAR BOZA, Edad: 25, Pais: Afganistán
Nombre: CARLOS PANIAGUA, Edad: 43, Pais: Afganistán
Nombre: SOLEDAD ARAYA, Edad: 96, Pais: Afganistán
Nombre: MARIA TERESA FALLAS, Edad: 98, Pais: Afganistán
Nombre: FLOR DE MARIA RETANA, Edad: 90, Pais: Afganistán
Nombre: CLAUDINA GODINEZ, Edad: 36, Pais: Afganistán
Nombre: ELIA DEL ROSARIO VINDAS, Edad: 50, Pais: Afganistán
Nombre: BENJAMIN FALLAS, Edad: 10, Pais: Afganistán
Nombre: ELODIA MORA, Edad: 51, Pais: Afganistán
Nombre: ANANIAS FERNANDEZ, Edad: 3, Pais: Afganistán
Nombre: CARMEN BARQUERO, Edad: 24, Pais: Afganistán
Nombre: ADELIA BARBOZA, Edad: 16, Pais: Afganistán
Nombre: MARIA JOSEFA CARVAJAL, Edad: 24, Pais: Afganistán
Nombre: DIDIER JIMENEZ, Edad: 11, Pais: Albania
Nombre: FERNANDO PORRAS, Edad: 53, Pais: Albania
Nombre: OLGA VIRGINIA FERNANDEZ, Edad: 88, Pais: Albania
Nombre: HUGO ALFARO, Edad: 70, Pais: Albania
Nombre: LILIET MUÑOZ, Edad: 35, Pais: Albania
Nombre: JUAN RAFAEL CHACON, Edad: 21, Pais: Albania
Nombre: ANA MARIA MONGE, Edad: 90, Pais: Albania
Nombre: IRMA SERRANO, Edad: 58, Pais: Albania
Nombre: YOLANDA PORRAS, Edad: 19, Pais: Albania
Nombre: MELBA IRIS MELENDEZ, Edad: 47, Pais: Albania
Nombre: MANUELA CORRALES, Edad: 67, Pais: Albania
Nombre: MARIA SOCORRO JIMENEZ, Edad: 73, Pais: Albania
Nombre: GUILLERMO UMAÑA, Edad: 68, Pais: Albania
Nombre: JOSE FRANCISCO RAMIREZ, Edad: 76, Pais: Albania
Nombre: MARIA ELENA SALAZAR, Edad: 90, Pais: Albania
Nombre: MARIA ODILIA MARIN, Edad: 66, Pais: Albania
Nombre: CARLOS LUIS ACUÑA, Edad: 79, Pais: Albania
Nombre: MANUEL ISIDRO HERNANDEZ, Edad: 72, Pais: Albania
Nombre: MARIA LIDIA MONGE, Edad: 50, Pais: Albania
Nombre: ELIZABETH CORDOBA, Edad: 36, Pais: Albania
Nombre: DOMINGO ALVARADO, Edad: 84, Pais: Albania
Nombre: ANET QUIROS, Edad: 3, Pais: Albania
Nombre: JOSE MARIA ARTAVIA, Edad: 27, Pais: Albania
Nombre: RODOLFO CALDERON, Edad: 33, Pais: Albania
Nombre: JORGE MARTIN RETANA, Edad: 66, Pais: Albania
Nombre: CLELIA BERMUDEZ, Edad: 86, Pais: Albania
Nombre: MARIA CARMEN UREÑA, Edad: 4, Pais: Albania
Nombre: CARLOS ALBERTO SERRANO, Edad: 20, Pais: Albania
Nombre: MARIA CECILIA ARCE, Edad: 3, Pais: Albania
Nombre: DAMARIS UMAÑA, Edad: 12, Pais: Albania
Nombre: MARIA GLADYS QUIROS, Edad: 24, Pais: Albania
Nombre: AMADO OBANDO, Edad: 96, Pais: Albania
Nombre: MANUEL JIMENEZ, Edad: 1, Pais: Albania
Nombre: GABRIEL ARAYA, Edad: 79, Pais: Albania
Nombre: CARMEN SANDI, Edad: 78, Pais: Albania
Nombre: CARMEN MONTERO, Edad: 4, Pais: Albania
Nombre: MANUEL ANTONIO GUTIERREZ, Edad: 93, Pais: Albania
Nombre: NELLY CASTILLO, Edad: 62, Pais: Albania
Nombre: ELSA PEREZ, Edad: 83, Pais: Albania
Nombre: SERGIO ZUÑIGA, Edad: 3, Pais: Albania
Nombre: TERESA ARIAS, Edad: 39, Pais: Albania
Nombre: EDITH FERNANDEZ, Edad: 41, Pais: Albania
Nombre: PEDRO OTAROLA, Edad: 20, Pais: Albania
Nombre: RONALD CHINCHILLA, Edad: 28, Pais: Albania
Nombre: GLORIA VINDAS, Edad: 3, Pais: Albania
Nombre: ISIDRO QUIROS, Edad: 71, Pais: Albania
Nombre: ROSABEL CHINCHILLA, Edad: 66, Pais: Albania
Nombre: LAUD CHINCHILLA, Edad: 19, Pais: Albania
Nombre: MIGUEL ALFREDO VASQUEZ, Edad: 36, Pais: Albania
Nombre: TERESA BADILLA, Edad: 49, Pais: Albania
Nombre: MARIA EUGENIA QUIROS, Edad: 53, Pais: Albania
Nombre: ALBERTINA BADILLA, Edad: 78, Pais: Albania
Nombre: VIRGILIO MENA, Edad: 55, Pais: Albania
Nombre: LUZ MARIA MARIN, Edad: 88, Pais: Albania
Nombre: MARIO MARIN, Edad: 31, Pais: Albania
Nombre: ELIDA AMADOR, Edad: 11, Pais: Albania
Nombre: OSCAR ESQUIVEL, Edad: 60, Pais: Albania
Nombre: LUIS RICARDO AVENDAÑO, Edad: 83, Pais: Albania
Nombre: ADINA CRUZ, Edad: 44, Pais: Albania
Nombre: ODILIE ARAYA, Edad: 87, Pais: Albania
Nombre: LUZ MARIA SERRANO, Edad: 4, Pais: Albania
Nombre: ZAIDA BARAHONA, Edad: 98, Pais: Albania
Nombre: MARIA RIOS, Edad: 16, Pais: Albania
Nombre: ALINA VASQUEZ, Edad: 49, Pais: Albania
Nombre: LIGIA RAMIREZ, Edad: 4, Pais: Albania
Nombre: RODOLFO VARELA, Edad: 12, Pais: Albania
Nombre: JOSE JOAQUIN CARTIN, Edad: 77, Pais: Albania
Nombre: NOEMI RIVAS, Edad: 32, Pais: Albania
Nombre: FELICIA CASTILLO, Edad: 73, Pais: Albania
Nombre: ROSALINA UMAÑA, Edad: 79, Pais: Albania
Nombre: JUAN RAFAEL VALVERDE, Edad: 52, Pais: Albania
Nombre: NINFA MONGE, Edad: 45, Pais: Albania
Nombre: NOEMY FALLAS, Edad: 31, Pais: Albania
Nombre: MERCEDES DELGADO, Edad: 90, Pais: Alemania
Nombre: MARIA EVELIA ABARCA, Edad: 7, Pais: Alemania
Nombre: ROSA MARIA LEON, Edad: 13, Pais: Alemania
Nombre: SONIA SALAS, Edad: 90, Pais: Alemania
Nombre: CARLOS VILLALOBOS, Edad: 95, Pais: Alemania
Nombre: JESUS MUÑOZ, Edad: 10, Pais: Alemania
Nombre: MARIA AURORA DIAZ, Edad: 36, Pais: Alemania
Nombre: JUAN LUIS MORALES, Edad: 71, Pais: Alemania
Nombre: JOSE ANTONIO CASTRO, Edad: 71, Pais: Alemania
Nombre: OLDEMAR PEREZ, Edad: 67, Pais: Alemania
Nombre: MIRIAM CHAVARRIA, Edad: 36, Pais: Alemania
Nombre: MARIA AGUILAR, Edad: 26, Pais: Alemania
Nombre: ELIGIA MARIA ARAYA, Edad: 45, Pais: Alemania
Nombre: CRISTOBAL ABARCA, Edad: 24, Pais: Alemania
Nombre: JULIA VARGAS, Edad: 17, Pais: Alemania
Nombre: MARIA ERLINDA CASTILLO, Edad: 93, Pais: Alemania
Nombre: EDELMIRA CARVAJAL, Edad: 64, Pais: Alemania
Nombre: JOSE ANGEL MENDEZ, Edad: 95, Pais: Alemania
Nombre: FLORA CERDAS, Edad: 73, Pais: Alemania
Nombre: OMAR QUESADA, Edad: 93, Pais: Alemania
Nombre: DORA SANCHEZ, Edad: 87, Pais: Alemania
Nombre: LUIS ADILIO AGUILAR, Edad: 41, Pais: Alemania
Nombre: MARIA ROSA ZUÑIGA, Edad: 98, Pais: Alemania
Nombre: JOSE ANTONIO SOLANO, Edad: 43, Pais: Alemania
Nombre: MARIA ELENA DIAZ, Edad: 19, Pais: Alemania
Nombre: MARIA DE LOS ANGELES ESQUIVEL, Edad: 94, Pais: Alemania
Nombre: CARLOS LUIS CHAVES, Edad: 16, Pais: Alemania
Nombre: EDGAR RODRIGO GOMEZ, Edad: 63, Pais: Alemania
Nombre: ELIAS ENOC ARDON, Edad: 13, Pais: Alemania
Nombre: MARIA NELLY VALVERDE, Edad: 15, Pais: Alemania
Nombre: OSCAR CAVALLINI, Edad: 98, Pais: Alemania
Nombre: CANDIDA GRANADOS, Edad: 87, Pais: Alemania
Nombre: JOHEL ARIAS, Edad: 37, Pais: Alemania
Nombre: MARCO TULIO SOLANO, Edad: 14, Pais: Alemania
Nombre: MARIA EUGENIA FLORES, Edad: 58, Pais: Alemania
Nombre: FLOR EMILIA GAMBOA, Edad: 31, Pais: Alemania
Nombre: MARIA CECILIA MORA, Edad: 6, Pais: Alemania
Nombre: LUIS RICARDO CHINCHILLA, Edad: 90, Pais: Alemania
Nombre: CLAUDIO MENDEZ, Edad: 6, Pais: Alemania
Nombre: ARNOLDO SANCHEZ, Edad: 67, Pais: Alemania
Nombre: CARIDAD DIAZ, Edad: 34, Pais: Alemania
Nombre: BELSEBI ALFARO, Edad: 73, Pais: Alemania
Nombre: CARLOS LUIS QUIROS, Edad: 77, Pais: Alemania
Nombre: CARMEN DURAN, Edad: 10, Pais: Alemania
Nombre: ELENA VARGAS, Edad: 34, Pais: Alemania
Nombre: AUBERT ORLANDO QUIROS, Edad: 11, Pais: Alemania
Nombre: MIRYAM ARAYA, Edad: 27, Pais: Alemania
Nombre: ZAIDA MIRIAN CHING, Edad: 8, Pais: Alemania
Nombre: GILBERTO BALLESTERO, Edad: 45, Pais: Alemania
Nombre: MERCEDES CASTRO, Edad: 91, Pais: Alemania
Nombre: LUZ MARY MARIN, Edad: 32, Pais: Alemania
Nombre: ABELINO AGUERO, Edad: 19, Pais: Alemania
Nombre: CLEMENCIA GUTIERREZ, Edad: 53, Pais: Alemania
Nombre: MARGARITA AMADOR, Edad: 37, Pais: Alemania
Nombre: MARIA DEL CARMEN CHAVES, Edad: 65, Pais: Alemania
Nombre: ARISTIDES MORA, Edad: 15, Pais: Alemania
Nombre: JACOBO MORA, Edad: 5, Pais: Alemania
Nombre: FLOR MARIA CASTRO, Edad: 76, Pais: Alemania
Nombre: ARMANDO VEGA, Edad: 58, Pais: Alemania
Nombre: FELIPA ARAYA, Edad: 85, Pais: Alemania
Nombre: VIRGINIA ALPIREZ, Edad: 3, Pais: Alemania
Nombre: HOOVER SANDI, Edad: 20, Pais: Alemania
Nombre: MIRIAM RODRIGUEZ, Edad: 21, Pais: Alemania
Nombre: ANTONIA ELSA MORA, Edad: 67, Pais: Alemania
Nombre: GABINO FALLAS, Edad: 54, Pais: Alemania
Nombre: JORGE BUSTAMANTE, Edad: 72, Pais: Alemania
Nombre: IRMA SCHAUBECK, Edad: 35, Pais: Alemania
Nombre: MARGARITA SILES, Edad: 84, Pais: Alemania
Nombre: ELIZABETH MIREYA QUESADA, Edad: 20, Pais: Alemania
Nombre: ELSA FERNANDEZ, Edad: 43, Pais: Alemania
Nombre: MARCELINA TORRES, Edad: 49, Pais: Alemania
Nombre: ROSA BONILLA, Edad: 73, Pais: Alemania
Nombre: RODRIGO CORDERO, Edad: 34, Pais: Alemania
Nombre: ELIETH MONTERO, Edad: 13, Pais: Alemania
Nombre: HUMBERTO LEITON, Edad: 23, Pais: Alemania
Nombre: ELIZABETH MESEN, Edad: 11, Pais: Alemania
Nombre: JORGE SOLANO, Edad: 71, Pais: Alemania
Nombre: TERESA CAMACHO, Edad: 10, Pais: Alemania
Nombre: LOURDES BADILLA, Edad: 65, Pais: Alemania
Nombre: BEATRIZ MORA, Edad: 55, Pais: Alemania
Nombre: BETTY ARAYA, Edad: 92, Pais: Alemania
Nombre: CONSUELO VINDAS, Edad: 33, Pais: Alemania
Nombre: ENRIQUE DURAN, Edad: 9, Pais: Alemania
Nombre: HECTOR CASTRO, Edad: 42, Pais: Alemania
Nombre: TERESA CEDEÑO, Edad: 94, Pais: Alemania
Nombre: JULIA IRIS SOLANO, Edad: 40, Pais: Alemania
Nombre: SEVERIANO FERNANDEZ, Edad: 18, Pais: Alemania
Nombre: BLANCA ROSA PORRAS, Edad: 1, Pais: Alemania
Nombre: VIDAL SANCHEZ, Edad: 32, Pais: Alemania
Nombre: MERCEDES RAMIREZ, Edad: 68, Pais: Alemania
Nombre: GONZALO MORA, Edad: 18, Pais: Alemania
Nombre: EMILCE MONTERO, Edad: 31, Pais: Alemania
Nombre: GUILLERMO DOBLES, Edad: 60, Pais: Alemania
Nombre: PROSPERO BERMUDEZ, Edad: 82, Pais: Alemania
Nombre: BOLIVAR MADRIGAL, Edad: 72, Pais: Amán
Nombre: DINORAH SOTO, Edad: 73, Pais: Amán
Nombre: MARIA ELENA SOLANO, Edad: 92, Pais: Amán
Nombre: RAFAEL ANGEL MORA, Edad: 88, Pais: Amán
Nombre: RAFAEL AMADO RODRIGUEZ, Edad: 97, Pais: Amán
Nombre: HORTELINA AMABLE MENA, Edad: 90, Pais: Amán
Nombre: AMABLE MUÑOZ, Edad: 42, Pais: Amán
Nombre: FERNANDO SALAZAR, Edad: 39, Pais: Amán
Nombre: NOE SERRANO, Edad: 91, Pais: Amán
Nombre: MARIA EMILIA MONTERO, Edad: 76, Pais: Amán
Nombre: GLORIA VINDAS, Edad: 73, Pais: Amán
Nombre: JOSE RAMON RAMIREZ, Edad: 29, Pais: Amán
Nombre: MARIA CASCANTE, Edad: 5, Pais: Amán
Nombre: RODRIGO ANTONIO CARRILLO, Edad: 44, Pais: Amán
Nombre: EDUARDO QUIROS, Edad: 11, Pais: Amán
Nombre: MARIO MENA, Edad: 32, Pais: Amán
Nombre: VIRGINIA ARIAS, Edad: 21, Pais: Amán
Nombre: FRANCISCO MADRIGAL, Edad: 68, Pais: Amán
Nombre: ENRIQUE BARQUERO, Edad: 21, Pais: Amán
Nombre: EDILMA MORA, Edad: 100, Pais: Amán
Nombre: OLGA MARTA AGUILAR, Edad: 8, Pais: Amán
Nombre: CARLOS LUIS MENDEZ, Edad: 55, Pais: Amán
Nombre: MARIO RIOS, Edad: 35, Pais: Amán
Nombre: FRANCISCO RAMON LEON, Edad: 38, Pais: Amán
Nombre: DORA EMILIA GOMEZ, Edad: 83, Pais: Amán
Nombre: MARINA JIMENEZ, Edad: 36, Pais: Amán
Nombre: EVELIO SERRANO, Edad: 29, Pais: Amán
Nombre: CARMEN MARIA ORTEGA, Edad: 44, Pais: Amán
Nombre: NEFTALI BONILLA, Edad: 36, Pais: Amán
Nombre: MIREYA VARGAS, Edad: 48, Pais: Amán
Nombre: ANTONIA VALVERDE, Edad: 31, Pais: Amán
Nombre: JOSE MANUEL SANCHEZ, Edad: 71, Pais: Amán
Nombre: RAMON RAUL CHINCHILLA, Edad: 42, Pais: Amán
Nombre: FLOR DE MARIA CAMBRONERO, Edad: 43, Pais: Amán
Nombre: RAFAEL QUIROS, Edad: 38, Pais: Amán
Nombre: CARLOS ALBERTO ARROYO, Edad: 22, Pais: Amán
Nombre: CLARA ISABEL MUÑOZ, Edad: 96, Pais: Amán
Nombre: CRUZ GARCIA, Edad: 36, Pais: Amán
Nombre: JOSE FRANCISCO FLORES, Edad: 58, Pais: Amán
Nombre: FLOR MARIA ROBLES, Edad: 100, Pais: Amán
Nombre: JUANA ARAYA, Edad: 72, Pais: Amán
Nombre: AURISTELA MORA, Edad: 58, Pais: Amán
Nombre: ULISES CORRALES, Edad: 38, Pais: Amán
Nombre: AURORA MORA, Edad: 53, Pais: Amán
Nombre: IRIS DIAZ, Edad: 55, Pais: Amán
Nombre: BERTA CASTRO, Edad: 46, Pais: Amán
Nombre: CARLOS ALBERTO MUÑOZ, Edad: 93, Pais: Amán
Nombre: JUAN JOSE AGUILAR, Edad: 52, Pais: Amán
Nombre: CLARA CRUZ, Edad: 17, Pais: Amán
Nombre: ODILIA BONILLA, Edad: 73, Pais: Amán
Nombre: CLAUDIO QUIROS, Edad: 48, Pais: Amán
Nombre: OSCAR PORRAS, Edad: 7, Pais: Amán
Nombre: BENIGNA FONSECA, Edad: 59, Pais: Amán
Nombre: DINORAH VALVERDE, Edad: 2, Pais: Amán
Nombre: JUANA ISABEL VARGAS, Edad: 68, Pais: Amán
Nombre: MICAELA JIMENEZ, Edad: 5, Pais: Amán
Nombre: LUZ BERTA ROMAN, Edad: 95, Pais: Amán
Nombre: BEATRIZ DIAZ, Edad: 53, Pais: Amán
Nombre: EMILIE ECHEVERRIA, Edad: 76, Pais: Amán
Nombre: ROSA ALAN, Edad: 68, Pais: Amán
Nombre: MARIA DEL CARMEN QUIROS, Edad: 80, Pais: Amán
Nombre: XINIA RODRIGUEZ, Edad: 75, Pais: Amán
Nombre: NOEMI LUZMILDA SEGURA, Edad: 71, Pais: Amán
Nombre: MARIA CALDERON, Edad: 14, Pais: Amán
Nombre: MARIA JIMENEZ, Edad: 65, Pais: Amán
Nombre: BERTILIA HERNANDEZ, Edad: 22, Pais: Amán
Nombre: RODRIGO MONTES, Edad: 95, Pais: Amán
Nombre: JOSE RODRIGO CHAVES, Edad: 34, Pais: Amán
Nombre: OLIVER UREÑA, Edad: 74, Pais: Amán
Nombre: ADALI CAMPOS, Edad: 28, Pais: Amán
Nombre: CARMEN LORIA, Edad: 37, Pais: Amán
Nombre: MARIA SOLANO, Edad: 8, Pais: Amán
Nombre: JOSE LUIS VEGA, Edad: 33, Pais: Amán
Nombre: ELADIO ROJAS, Edad: 93, Pais: Amán
Nombre: TERESA SALAZAR, Edad: 92, Pais: Amán
Nombre: ANITA PICADO, Edad: 26, Pais: Amán
Nombre: EVELIO MONTENEGRO, Edad: 51, Pais: Amán
Nombre: LUCIA GUEVARA, Edad: 87, Pais: Amán
Nombre: AURORA SOLIS, Edad: 19, Pais: Amán
Nombre: AMABLE JIMENEZ, Edad: 20, Pais: Amán
Nombre: AIDA RAMIREZ, Edad: 23, Pais: Amán
Nombre: NATALIA AMPARO BARBOZA, Edad: 38, Pais: Amán
Nombre: CARMEN MARIA FALLAS, Edad: 29, Pais: Amán
Nombre: CARMEN VALERIO, Edad: 71, Pais: Amán
Nombre: PEDRO JIMENEZ, Edad: 50, Pais: Amán
Nombre: GUILLERMO CARMONA, Edad: 33, Pais: Amán
Nombre: DAISY ARTAVIA, Edad: 73, Pais: Amán
Nombre: JOSEFINA MIREYA BARRANTES, Edad: 80, Pais: Amán
Nombre: ANGELA QUESADA, Edad: 63, Pais: Amán
Nombre: TERESA JIMENEZ, Edad: 60, Pais: Amán
Nombre: PEDRO CARRANZA, Edad: 31, Pais: Amán
Nombre: MIGUEL NAVARRO, Edad: 62, Pais: Amán
Nombre: MARIA TERESA DELGADO, Edad: 33, Pais: Amán
Nombre: ROSARIO QUIROS, Edad: 13, Pais: Amán
Nombre: CARMEN CAMACHO, Edad: 21, Pais: Amán
Nombre: MARIA JOSEFA AGUERO, Edad: 29, Pais: Amán
Nombre: MANUEL MORA, Edad: 100, Pais: Amán
Nombre: NEFTALI ACUÑA, Edad: 87, Pais: Amán
Nombre: NOEMY BUSTAMANTE, Edad: 6, Pais: Amán
Nombre: ESTRELLA MURILLO, Edad: 64, Pais: Andorra
Nombre: LUIS ENRIQUE HERNANDEZ, Edad: 63, Pais: Andorra
Nombre: MARIA TERESA ROJAS, Edad: 92, Pais: Andorra
Nombre: JUAN RAFAEL CALDERON, Edad: 40, Pais: Andorra
Nombre: FABIO MORERA, Edad: 7, Pais: Andorra
Nombre: MARIA CARVAJAL, Edad: 55, Pais: Andorra
Nombre: MARIA CECILIA MORA, Edad: 31, Pais: Andorra
Nombre: CARMEN GRANADOS, Edad: 11, Pais: Andorra
Nombre: MARIA ELISA QUESADA, Edad: 17, Pais: Andorra
Nombre: MANUEL ANGEL HERRERA, Edad: 97, Pais: Andorra
Nombre: JUAN BAUTISTA MONGE, Edad: 39, Pais: Andorra
Nombre: OTILIA ELIZONDO, Edad: 6, Pais: Andorra
Nombre: LUIS CARLOS GONZALEZ, Edad: 70, Pais: Andorra
Nombre: ARNOLDO BRIZUELA, Edad: 21, Pais: Andorra
Nombre: ALBA DELGADO, Edad: 25, Pais: Andorra
Nombre: MARIA TERESA CHAVARRIA, Edad: 12, Pais: Andorra
Nombre: NAUTILIO OTAROLA, Edad: 18, Pais: Andorra
Nombre: JORGE EDUARDO RODRIGUEZ, Edad: 5, Pais: Andorra
Nombre: JOSE MIGUEL POZUELO, Edad: 75, Pais: Andorra
Nombre: CECILIA MONTERO, Edad: 93, Pais: Andorra
Nombre: VIRGINIA MARTINEZ, Edad: 94, Pais: Andorra
Nombre: OMAR EDUARDO ASTUA, Edad: 21, Pais: Andorra
Nombre: JORGE LUIS VILLEGAS, Edad: 58, Pais: Andorra
Nombre: DAGOBERTO LEON, Edad: 94, Pais: Andorra
Nombre: RAFAEL ANGEL CHAVES, Edad: 92, Pais: Andorra
Nombre: JEANNETTE MADRIZ, Edad: 5, Pais: Andorra
Nombre: RAMON ACUÑA, Edad: 56, Pais: Andorra
Nombre: EMILIA LEON, Edad: 96, Pais: Andorra
Nombre: MARIA MARGARITA VENEGAS, Edad: 35, Pais: Andorra
Nombre: ANA ROLDAN, Edad: 63, Pais: Andorra
Nombre: LUISA SANCHEZ, Edad: 64, Pais: Andorra
Nombre: JUAN RAFAEL MORA, Edad: 88, Pais: Andorra
Nombre: ELSA RODRIGUEZ, Edad: 12, Pais: Andorra
Nombre: RAUL ELIAS PIEDRA, Edad: 2, Pais: Andorra
Nombre: ANA ISABEL SOLIS, Edad: 68, Pais: Andorra
Nombre: BENILDA SALAZAR, Edad: 86, Pais: Andorra
Nombre: DAISY SABORIO, Edad: 39, Pais: Andorra
Nombre: ALVARO ENRIQUE PICADO, Edad: 13, Pais: Andorra
Nombre: EFRAIN RODRIGUEZ, Edad: 14, Pais: Andorra
Nombre: MARIA ELENA MUÑOZ, Edad: 23, Pais: Andorra
Nombre: MELIDA PORRAS, Edad: 39, Pais: Andorra
Nombre: VIRGINIA ORTIZ, Edad: 55, Pais: Andorra
Nombre: RUTH CAMPOS, Edad: 38, Pais: Andorra
Nombre: OFELIA PORTILLA, Edad: 9, Pais: Andorra
Nombre: IDALI VIQUEZ, Edad: 15, Pais: Andorra
Nombre: CARLOS FERNANDO LOPEZ, Edad: 26, Pais: Andorra
Nombre: LORENSO SAENZ, Edad: 7, Pais: Andorra
Nombre: BIENVENIDA MORALES, Edad: 93, Pais: Andorra
Nombre: MIRIAM MONGE, Edad: 68, Pais: Andorra
Nombre: MARIA ROSA ZUÑIGA, Edad: 20, Pais: Andorra
Nombre: CARMEN MARIA SANCHEZ, Edad: 95, Pais: Andorra
Nombre: MARIO FERNANDEZ, Edad: 62, Pais: Andorra
Nombre: NESTOR ELIZONDO, Edad: 53, Pais: Andorra
Nombre: JUAN BAUTISTA MONTERO, Edad: 34, Pais: Andorra
Nombre: ELIZABETH ARABELA PERAZA, Edad: 84, Pais: Andorra
Nombre: MARIA LUISA ALVARADO, Edad: 74, Pais: Andorra
Nombre: DANIEL PORRAS, Edad: 28, Pais: Andorra
Nombre: FRANCISCO SALAZAR, Edad: 51, Pais: Andorra
Nombre: ISAAC JIMENEZ, Edad: 72, Pais: Andorra
Nombre: BERTILIA MARIA ULLOA, Edad: 1, Pais: Andorra
Nombre: BLANCA CORALIA MORA, Edad: 11, Pais: Andorra
Nombre: MARINA JIMENEZ, Edad: 48, Pais: Andorra
Nombre: VERA VIRGINIA ROJAS, Edad: 21, Pais: Andorra
Nombre: SARA VEGA, Edad: 70, Pais: Andorra
Nombre: ESTRELLA CARTIN, Edad: 25, Pais: Andorra
Nombre: ESPERANZA CHAVES, Edad: 70, Pais: Andorra
Nombre: PEDRO DELGADO, Edad: 29, Pais: Andorra
Nombre: CRISTOBALINA NAVARRO, Edad: 93, Pais: Andorra
Nombre: OFELIA MURILLO, Edad: 13, Pais: Andorra
Nombre: JUAN RAFAEL GUEVARA, Edad: 91, Pais: Andorra
Nombre: MIGUEL ANGEL RODRIGUEZ, Edad: 4, Pais: Andorra
Nombre: MARIA DEL CARMEN ALVARADO, Edad: 59, Pais: Andorra
Nombre: BLANCA SIBAJA, Edad: 95, Pais: Andorra
Nombre: ABEL PEREZ, Edad: 67, Pais: Andorra
Nombre: ALVARO CABALLINI, Edad: 64, Pais: Andorra
Nombre: ISOLINA BONILLA, Edad: 86, Pais: Andorra
Nombre: MANUEL JIMENEZ, Edad: 61, Pais: Andorra
Nombre: HARRY WALLACE STRACHAN, Edad: 69, Pais: Andorra la Vieja
Nombre: CRUZ MARIA JIMENEZ, Edad: 33, Pais: Andorra la Vieja
Nombre: TOMAS FERNANDEZ, Edad: 97, Pais: Andorra la Vieja
Nombre: TOMAS FERNANDEZ, Edad: 41, Pais: Andorra la Vieja
Nombre: AMABLE ALPIZAR, Edad: 18, Pais: Andorra la Vieja
Nombre: HUGO ALVARO VALVERDE, Edad: 38, Pais: Andorra la Vieja
Nombre: MARCOS GUTIERREZ, Edad: 54, Pais: Andorra la Vieja
Nombre: AMABLE RODRIGUEZ, Edad: 1, Pais: Andorra la Vieja
Nombre: BERNARDA DIAZ, Edad: 35, Pais: Andorra la Vieja
Nombre: LIGIA CHINCHILLA, Edad: 14, Pais: Andorra la Vieja
Nombre: TERESA CASCANTE, Edad: 44, Pais: Andorra la Vieja
Nombre: JOEL MORA, Edad: 56, Pais: Andorra la Vieja
Nombre: MARITA ETELVINA PORRAS, Edad: 100, Pais: Andorra la Vieja
Nombre: OLGA MARTA GONZALEZ, Edad: 26, Pais: Andorra la Vieja
Nombre: GLADYS LOBO, Edad: 25, Pais: Andorra la Vieja
Nombre: JOSEFINA AVENDAÑO, Edad: 22, Pais: Andorra la Vieja
Nombre: JUAN JOSE SOLANO, Edad: 42, Pais: Andorra la Vieja
Nombre: ELSA UMAÑA, Edad: 7, Pais: Andorra la Vieja
Nombre: MARIO SEGURA, Edad: 8, Pais: Andorra la Vieja
Nombre: ANA MARIA COLOMBARI, Edad: 27, Pais: Andorra la Vieja
Nombre: CAVIRIA VILLAR, Edad: 95, Pais: Andorra la Vieja
