Nombre: RODOLFO RODRIGO ARAYA, Edad: 1, Pais: Sudáfrica
Nombre: LUIS VALVERDE, Edad: 2, Pais: Isla Christmas
Nombre: GONZALO JARA, Edad: 2, Pais: Roma
Nombre: GONZALO JARA, Edad: 2, Pais: Bamako
Nombre: ABELINO QUIROS, Edad: 2, Pais: Brunei Darussalam
Nombre: ZENEIDA UREÑA, Edad: 2, Pais: Port Louis
Nombre: ALCIDES CALDERON, Edad: 2, Pais: Isla Man
Nombre: FRANCISCO CHACON, Edad: 2, Pais: San Marino
Nombre: JENNY ZULEMA VALLE, Edad: 2, Pais: Filipinas
Nombre: EDITH LOBO, Edad: 2, Pais: Bangkok
Nombre: JUAN JOSE ZAMORA, Edad: 2, Pais: Tiflis
Nombre: CECILIA RODRIGUEZ, Edad: 2, Pais: Berlín
Nombre: CONSTANTINO RODRIGUEZ, Edad: 2, Pais: El Salvador
Nombre: SOCORRO LASANTAS, Edad: 2, Pais: Antigua y Barbuda
Nombre: JOSE LUIS QUESADA, Edad: 2, Pais: Nueva Zelanda
Nombre: FLORA FERNANDEZ, Edad: 2, Pais: Paramaribo
Nombre: SARA MENA, Edad: 2, Pais: República Dominicana
Nombre: MARIA AUDILIA AGUILAR, Edad: 2, Pais: Asjabad
Nombre: FLORA SOTO, Edad: 2, Pais: Rusia
Nombre: GUADALUPE NUÑEZ, Edad: 2, Pais: Macedonia del Norte
Nombre: FERNANDO ZUÑIGA, Edad: 2, Pais: Belmopán
Nombre: ZEIDY VIOLETA CASTILLO, Edad: 2, Pais: Islas Virgenes Americanas
Nombre: MERCEDES CHAVARRIA, Edad: 2, Pais: Laos
Nombre: MIRIAM LOPEZ, Edad: 2, Pais: Islas de Heard y McDonald
Nombre: MARIA CRISTINA ROMAN, Edad: 2, Pais: Panamá
Nombre: LIGIA MARIA MARIN, Edad: 2, Pais: Malawi
Nombre: CARMEN CASCANTE, Edad: 2, Pais: Viena
Nombre: CARLOS MANUEL AVILA, Edad: 2, Pais: Panamá
Nombre: JOSE ANGEL MORA, Edad: 2, Pais: Rusia
Nombre: FRANCISCA DELGADO, Edad: 2, Pais: Países Bajos
Nombre: ODILIA BLANCO, Edad: 2, Pais: Porto-Novo
Nombre: EFRAIN FALLAS, Edad: 2, Pais: Liubliana
Nombre: IRIS ZULAY SANCHEZ, Edad: 2, Pais: Port Vila
Nombre: MARIA TERESA GUEVARA, Edad: 2, Pais: Siria
Nombre: VITALINA MARTA FERNANDEZ, Edad: 2, Pais: Granada
Nombre: JUANA MURILLO, Edad: 2, Pais: Melekeok
Nombre: MARIA TERESA CHAVES, Edad: 2, Pais: Roma
Nombre: MARIA MERCEDES ARAYA, Edad: 2, Pais: Guyana
Nombre: JOSE ANGULO, Edad: 2, Pais: Marianas del Nort
Nombre: BELMIRIA ARAYA, Edad: 2, Pais: Puerto Moresby
Nombre: ROSALIA UMAÑA, Edad: 2, Pais: Roma
Nombre: MARIA TERESA AGUILAR, Edad: 2, Pais: Bucarest
Nombre: CARLOS ROBERTO FLORES, Edad: 2, Pais: Túnez
Nombre: FERNANDO MORA, Edad: 2, Pais: Yakarta
Nombre: DANIEL ULATE, Edad: 2, Pais: Jamaica
Nombre: SALOMON HERRERA, Edad: 2, Pais: Túnez
Nombre: MARIA FRANCISCA BLANCO, Edad: 2, Pais: Sri Lanka
Nombre: CARLOS LUIS MORA, Edad: 2, Pais: Londres
Nombre: LUZ MARIA ALFARO, Edad: 2, Pais: Isla Ascension
Nombre: MARIA EUGENIA CHAVARRIA, Edad: 2, Pais: Túnez
Nombre: FLORA CALVO, Edad: 2, Pais: Uzbekistán
Nombre: ESAU LIZANO, Edad: 2, Pais: Rumanía
Nombre: DANILO GARCIA, Edad: 2, Pais: Kingstown
Nombre: OLGA MARIA HERNANDEZ, Edad: 2, Pais: Portugal
Nombre: PIO LUIS GUEVARA, Edad: 2, Pais: Iraq
Nombre: MANUEL LEIVA, Edad: 2, Pais: Japón
Nombre: CECILIA RODRIGUEZ, Edad: 2, Pais: Bagdad
Nombre: TERESITA LIZANO, Edad: 2, Pais: Liubliana
Nombre: EUSTAQUIA DEL CARMEN NARANJO, Edad: 2, Pais: Grecia
Nombre: SOCORRO UMAÑA, Edad: 2, Pais: Sudáfrica
Nombre: RAFAEL ANGEL MASIS, Edad: 2, Pais: Portugal
Nombre: CRISTOBAL MORA, Edad: 2, Pais: Albania
Nombre: MARIA CAROLINA ALPIZAR, Edad: 2, Pais: Bangkok
Nombre: EVELIO MONTENEGRO, Edad: 2, Pais: Arabia Saudita
Nombre: MARGARITA LOPEZ, Edad: 2, Pais: San Salvador
Nombre: IRMA SOTO, Edad: 2, Pais: Taiwan
Nombre: ETELVINA MORA, Edad: 2, Pais: Bamako
Nombre: BLANCA ABARCA, Edad: 2, Pais: Islas Malvinas
Nombre: ESTRELLA CORDOBA, Edad: 2, Pais: Alemania
Nombre: MARIA TERESA JIMENEZ, Edad: 2, Pais: Bandar Seri Begawan
Nombre: MARIA TERESA ROJAS, Edad: 2, Pais: Marruecos
Nombre: ENEIDA MONTERO, Edad: 2, Pais: Panamá
Nombre: MARIA EUGENIA BARBOZA, Edad: 2, Pais: Caracas
Nombre: BARTOLOME HERNANDEZ, Edad: 2, Pais: Islamabad
Nombre: ELIZABETH MADRIGAL, Edad: 2, Pais: Zaire
Nombre: ROMEO SOLANO, Edad: 2, Pais: República Checa
Nombre: MARGARITA UMAÑA, Edad: 2, Pais: Afganistán
Nombre: RODRIGO ELIZONDO, Edad: 2, Pais: Tirana
Nombre: EMMA QUESADA, Edad: 2, Pais: Líbano
Nombre: VIRGINIA PEREZ, Edad: 2, Pais: Chipre
Nombre: EDUVIGES RIVERA, Edad: 2, Pais: Islas Virgenes Británicas
Nombre: RAFAEL ANGULO, Edad: 2, Pais: Saint John
Nombre: ESTELA ROJAS, Edad: 2, Pais: Windhoek
Nombre: MARGARITA PALACIOS, Edad: 2, Pais: Myanmar
Nombre: RAFAELA PIEDRA, Edad: 2, Pais: Quito
Nombre: CRISTOBAL ARIAS, Edad: 2, Pais: Surinam
Nombre: JORGE VARGAS, Edad: 2, Pais: Egipto
Nombre: MARIA AURELIA SOLANO, Edad: 2, Pais: Chile
Nombre: TERESA ALPIZAR, Edad: 2, Pais: Zambia
Nombre: ALICE VALVERDE, Edad: 2, Pais: Taiwan
Nombre: ALFREDO MOLINA, Edad: 2, Pais: Nicosia
Nombre: GILBERT QUESADA, Edad: 2, Pais: Puerto Rico
Nombre: MARIA LUISA CAMPOS, Edad: 2, Pais: Belmopán
Nombre: FLORA JIMENEZ, Edad: 2, Pais: Letonia
Nombre: JOSE ANGEL FATJO, Edad: 2, Pais: Líbano
Nombre: MARIA DEL CARMEN TREJOS, Edad: 2, Pais: Naipyidó
Nombre: PILAR PEREZ, Edad: 2, Pais: Singapur
Nombre: JOSE ESTELLER, Edad: 2, Pais: Palestina
Nombre: ANDRES BROLATTO, Edad: 2, Pais: Yamena
Nombre: OFELIA FERNANDEZ, Edad: 2, Pais: Brunei Darussalam
Nombre: ALBINO CALDERON, Edad: 2, Pais: Isla De Navidad
Nombre: MARIA EMILIA MONTERO, Edad: 2, Pais: Palau
Nombre: JOSE JOAQUIN JIMENEZ, Edad: 2, Pais: Niamey
Nombre: MINOR UREÑA, Edad: 2, Pais: Malí
Nombre: BETSABE BERMUDEZ, Edad: 2, Pais: Bisáu
Nombre: BETZABE CARMONA, Edad: 2, Pais: Uzbekistán
Nombre: ANGELA SANCHEZ, Edad: 2, Pais: España
Nombre: BERTILIA HUERTAS, Edad: 2, Pais: Argentina
Nombre: MANUEL MONGE, Edad: 2, Pais: Tarawa
Nombre: GLADYS MEJIA, Edad: 2, Pais: Malawi
Nombre: CARMEN SANCHEZ, Edad: 2, Pais: Islas Virgenes Británicas
Nombre: MARIA DELIA BEJARANO, Edad: 2, Pais: Kiev
Nombre: BERTILO HIDALGO, Edad: 2, Pais: Rusia
Nombre: MANUEL VARGAS, Edad: 2, Pais: Nueva Zelanda
Nombre: JAVIER VENEGAS, Edad: 2, Pais: Ecuador
Nombre: MIGUEL ANGEL MADRIGAL, Edad: 2, Pais: Lituania
Nombre: OLGA BARONI, Edad: 2, Pais: Noruega
Nombre: WALTER VICTORY, Edad: 2, Pais: Bahamas
Nombre: LUZ SOTO, Edad: 2, Pais: Hong Kong
Nombre: ENRIQUE MASIS, Edad: 2, Pais: Azerbaiyán
Nombre: CEFERINO PADILLA, Edad: 2, Pais: Brazzaville
Nombre: BERNARDO AGUILAR, Edad: 2, Pais: Turkmenistan
Nombre: MARIA DE LOS ANGELES CASCANTE, Edad: 2, Pais: Iraq
Nombre: OVIDIO MORA, Edad: 2, Pais: Sucre
Nombre: MIGUEL ANGEL BLANCO, Edad: 2, Pais: Asjabad
Nombre: MARIA TERESA DELGADO, Edad: 2, Pais: Nuakchot
Nombre: MARIA ISABEL LAIN, Edad: 2, Pais: Windhoek
Nombre: JOSE CHACON, Edad: 2, Pais: Islas Marshall
Nombre: HIPOLITO VALVERDE, Edad: 2, Pais: Hong Kong
Nombre: FRANCISCA VIQUEZ, Edad: 2, Pais: Eslovenia
Nombre: CARMEN MARTINEZ, Edad: 2, Pais: Gibraltar
Nombre: VIRGINIA MONGE, Edad: 2, Pais: Ciudad del Vaticano
Nombre: NORA URBINI, Edad: 2, Pais: Puerto Rico
Nombre: EVELIO CERDAS, Edad: 2, Pais: Guadalupe
Nombre: JULIO SEGURA, Edad: 2, Pais: Paramaribo
Nombre: EMMANUEL HERNANDEZ, Edad: 2, Pais: Santo Tomé
Nombre: MARIA LUISA SOLANO, Edad: 2, Pais: Ottawa
Nombre: MARIA VIRGINIA ESQUIVEL, Edad: 2, Pais: Mascate
Nombre: RAFAEL BEJARANO, Edad: 2, Pais: Moldavia
Nombre: UJENI AYONI BEECHER, Edad: 2, Pais: Vaticano
Nombre: ESPERANZA PRENDAS, Edad: 2, Pais: Sudán
Nombre: RAFAEL ISIDRO DIAZ, Edad: 2, Pais: Sáhara Occidental
Nombre: FAUSTO FELIPE HIDALGO, Edad: 2, Pais: Tíbet
Nombre: OFELIA AVALOS, Edad: 2, Pais: Suiza
Nombre: ERLINDO FERNANDEZ, Edad: 2, Pais: Freetown
Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: WILFRIDO UREÑA, Edad: 2, Pais: Bosnia-Herzegovina
Nombre: VICTOR ACUÑA, Edad: 2, Pais: Mogadiscio
Nombre: EDUARDO VIQUEZ, Edad: 2, Pais: Estocolmo
Nombre: RIGOBERTO VARGAS, Edad: 2, Pais: Noruega
Nombre: LUZ MARINA GUILLEN, Edad: 2, Pais: Caracas
Nombre: CARMEN HERRERA, Edad: 2, Pais: Países Bajos
Nombre: PAULINA IRENE SANCHEZ, Edad: 2, Pais: Singapur
Nombre: EDUARDO RAMIREZ, Edad: 2, Pais: Lusaka
Nombre: ARACELLI CHAVARRIA, Edad: 2, Pais: Islas Virgenes Americanas
Nombre: CLARA ROSA MOSCOA, Edad: 2, Pais: Kuwait City
Nombre: CLEMENCIA CARVAJAL, Edad: 2, Pais: Senegal
Nombre: AIDA JIMENEZ, Edad: 2, Pais: Afganistán
Nombre: GLADYS BARRANTES, Edad: 2, Pais: Samoa Americana
Nombre: RUTH MURILLO, Edad: 2, Pais: Cuba
Nombre: MERCEDES HERNANDEZ, Edad: 2, Pais: Gambia
Nombre: MARIA DE LOS ANGELES GUERRERO, Edad: 2, Pais: Isla Christmas
Nombre: RODOLFO HERNANDEZ, Edad: 2, Pais: Jerusalén Este
Nombre: JOSE LUIS BADILLA, Edad: 2, Pais: Namibia
Nombre: ANGEL NATIVIDAD HERNANDEZ, Edad: 2, Pais: Uganda
Nombre: LUZ MARINA FALLAS, Edad: 2, Pais: Islas Cocos
Nombre: BLANCA ROSA QUIROS, Edad: 2, Pais: Vientián
Nombre: JOSE RAFAEL ORTIZ, Edad: 2, Pais: Vaticano
Nombre: OTTON HERNANDEZ, Edad: 2, Pais: Helsinki
Nombre: EUGENIO MONGE, Edad: 2, Pais: Chad
Nombre: CARLOS LUIS ROJAS, Edad: 2, Pais: Belmopán
Nombre: LILIETTE ROJAS, Edad: 2, Pais: Camboya
Nombre: AURORA ARAYA, Edad: 2, Pais: Santo Tomé
Nombre: NELLY CHINCHILLA, Edad: 2, Pais: Manama
Nombre: JOSE MARIA MARIN, Edad: 2, Pais: Basseterre
Nombre: ABDENAGO MORA, Edad: 2, Pais: India
Nombre: MIRIAM SOTO, Edad: 2, Pais: Dodoma
Nombre: PILAR JIMENEZ, Edad: 2, Pais: Luxemburgo
Nombre: MARTA ESPINOZA, Edad: 2, Pais: Managua
Nombre: MARIA TERESA RODRIGUEZ, Edad: 2, Pais: Londres
Nombre: VIRGINIA SOLANO, Edad: 2, Pais: Nasáu
Nombre: HECTOR FALLAS, Edad: 2, Pais: Kazajstán
Nombre: MIREYA CECILIA VARGAS, Edad: 2, Pais: Macedonia del Norte
Nombre: MARIA CRISTINA VARGAS, Edad: 2, Pais: Chisináu
Nombre: ISRAEL CHAVES, Edad: 2, Pais: Tanzania
Nombre: DAISY LEON, Edad: 2, Pais: Kiev
Nombre: GUIDO ARTURO MUÑOZ, Edad: 2, Pais: Surinam
Nombre: RAMON SOLIS, Edad: 2, Pais: Chisináu
Nombre: ADRIAN RAMIREZ, Edad: 2, Pais: Roseau
Nombre: RAMON MARTIN CARMONA, Edad: 2, Pais: Federación Rusa
Nombre: MARIA LUISA HERRERA, Edad: 2, Pais: Groenlandia
Nombre: JESUS SALAZAR, Edad: 2, Pais: Viena
Nombre: TERESA ARAYA, Edad: 2, Pais: Papúa-Nueva Guinea
Nombre: ESTRELLA PORRAS, Edad: 2, Pais: Samoa Americana
Nombre: LUIS VALVERDE, Edad: 2, Pais: Isla Christmas
Nombre: GONZALO JARA, Edad: 2, Pais: Roma
Nombre: GONZALO JARA, Edad: 2, Pais: Bamako
Nombre: ABELINO QUIROS, Edad: 2, Pais: Brunei Darussalam
Nombre: ZENEIDA UREÑA, Edad: 2, Pais: Port Louis
Nombre: ALCIDES CALDERON, Edad: 2, Pais: Isla Man
Nombre: FRANCISCO CHACON, Edad: 2, Pais: San Marino
Nombre: JENNY ZULEMA VALLE, Edad: 2, Pais: Filipinas
Nombre: EDITH LOBO, Edad: 2, Pais: Bangkok
Nombre: JUAN JOSE ZAMORA, Edad: 2, Pais: Tiflis
Nombre: CECILIA RODRIGUEZ, Edad: 2, Pais: Berlín
Nombre: CONSTANTINO RODRIGUEZ, Edad: 2, Pais: El Salvador
Nombre: SOCORRO LASANTAS, Edad: 2, Pais: Antigua y Barbuda
Nombre: JOSE LUIS QUESADA, Edad: 2, Pais: Nueva Zelanda
Nombre: FLORA FERNANDEZ, Edad: 2, Pais: Paramaribo
Nombre: SARA MENA, Edad: 2, Pais: República Dominicana
Nombre: MARIA AUDILIA AGUILAR, Edad: 2, Pais: Asjabad
Nombre: FLORA SOTO, Edad: 2, Pais: Rusia
Nombre: GUADALUPE NUÑEZ, Edad: 2, Pais: Macedonia del Norte
Nombre: FERNANDO ZUÑIGA, Edad: 2, Pais: Belmopán
Nombre: ZEIDY VIOLETA CASTILLO, Edad: 2, Pais: Islas Virgenes Americanas
Nombre: MERCEDES CHAVARRIA, Edad: 2, Pais: Laos
Nombre: MIRIAM LOPEZ, Edad: 2, Pais: Islas de Heard y McDonald
Nombre: MARIA CRISTINA ROMAN, Edad: 2, Pais: Panamá
Nombre: LIGIA MARIA MARIN, Edad: 2, Pais: Malawi
Nombre: CARMEN CASCANTE, Edad: 2, Pais: Viena
Nombre: CARLOS MANUEL AVILA, Edad: 2, Pais: Panamá
Nombre: JOSE ANGEL MORA, Edad: 2, Pais: Rusia
Nombre: FRANCISCA DELGADO, Edad: 2, Pais: Países Bajos
Nombre: ODILIA BLANCO, Edad: 2, Pais: Porto-Novo
Nombre: EFRAIN FALLAS, Edad: 2, Pais: Liubliana
Nombre: IRIS ZULAY SANCHEZ, Edad: 2, Pais: Port Vila
Nombre: MARIA TERESA GUEVARA, Edad: 2, Pais: Siria
Nombre: VITALINA MARTA FERNANDEZ, Edad: 2, Pais: Granada
Nombre: JUANA MURILLO, Edad: 2, Pais: Melekeok
Nombre: MARIA TERESA CHAVES, Edad: 2, Pais: Roma
Nombre: MARIA MERCEDES ARAYA, Edad: 2, Pais: Guyana
Nombre: JOSE ANGULO, Edad: 2, Pais: Marianas del Nort
Nombre: BELMIRIA ARAYA, Edad: 2, Pais: Puerto Moresby
Nombre: ROSALIA UMAÑA, Edad: 2, Pais: Roma
Nombre: MARIA TERESA AGUILAR, Edad: 2, Pais: Bucarest
Nombre: CARLOS ROBERTO FLORES, Edad: 2, Pais: Túnez
Nombre: FERNANDO MORA, Edad: 2, Pais: Yakarta
Nombre: DANIEL ULATE, Edad: 2, Pais: Jamaica
Nombre: SALOMON HERRERA, Edad: 2, Pais: Túnez
Nombre: MARIA FRANCISCA BLANCO, Edad: 2, Pais: Sri Lanka
Nombre: CARLOS LUIS MORA, Edad: 2, Pais: Londres
Nombre: LUZ MARIA ALFARO, Edad: 2, Pais: Isla Ascension
Nombre: MARIA EUGENIA CHAVARRIA, Edad: 2, Pais: Túnez
Nombre: FLORA CALVO, Edad: 2, Pais: Uzbekistán
Nombre: ESAU LIZANO, Edad: 2, Pais: Rumanía
Nombre: DANILO GARCIA, Edad: 2, Pais: Kingstown
Nombre: OLGA MARIA HERNANDEZ, Edad: 2, Pais: Portugal
Nombre: PIO LUIS GUEVARA, Edad: 2, Pais: Iraq
Nombre: MANUEL LEIVA, Edad: 2, Pais: Japón
Nombre: CECILIA RODRIGUEZ, Edad: 2, Pais: Bagdad
Nombre: TERESITA LIZANO, Edad: 2, Pais: Liubliana
Nombre: EUSTAQUIA DEL CARMEN NARANJO, Edad: 2, Pais: Grecia
Nombre: SOCORRO UMAÑA, Edad: 2, Pais: Sudáfrica
Nombre: RAFAEL ANGEL MASIS, Edad: 2, Pais: Portugal
Nombre: CRISTOBAL MORA, Edad: 2, Pais: Albania
Nombre: MARIA CAROLINA ALPIZAR, Edad: 2, Pais: Bangkok
Nombre: EVELIO MONTENEGRO, Edad: 2, Pais: Arabia Saudita
Nombre: MARGARITA LOPEZ, Edad: 2, Pais: San Salvador
Nombre: IRMA SOTO, Edad: 2, Pais: Taiwan
Nombre: ETELVINA MORA, Edad: 2, Pais: Bamako
Nombre: BLANCA ABARCA, Edad: 2, Pais: Islas Malvinas
Nombre: ESTRELLA CORDOBA, Edad: 2, Pais: Alemania
Nombre: MARIA TERESA JIMENEZ, Edad: 2, Pais: Bandar Seri Begawan
Nombre: MARIA TERESA ROJAS, Edad: 2, Pais: Marruecos
Nombre: ENEIDA MONTERO, Edad: 2, Pais: Panamá
Nombre: MARIA EUGENIA BARBOZA, Edad: 2, Pais: Caracas
Nombre: BARTOLOME HERNANDEZ, Edad: 2, Pais: Islamabad
Nombre: ELIZABETH MADRIGAL, Edad: 2, Pais: Zaire
Nombre: ROMEO SOLANO, Edad: 2, Pais: República Checa
Nombre: MARGARITA UMAÑA, Edad: 2, Pais: Afganistán
Nombre: RODRIGO ELIZONDO, Edad: 2, Pais: Tirana
Nombre: EMMA QUESADA, Edad: 2, Pais: Líbano
Nombre: VIRGINIA PEREZ, Edad: 2, Pais: Chipre
Nombre: EDUVIGES RIVERA, Edad: 2, Pais: Islas Virgenes Británicas
Nombre: RAFAEL ANGULO, Edad: 2, Pais: Saint John
Nombre: ESTELA ROJAS, Edad: 2, Pais: Windhoek
Nombre: MARGARITA PALACIOS, Edad: 2, Pais: Myanmar
Nombre: RAFAELA PIEDRA, Edad: 2, Pais: Quito
Nombre: CRISTOBAL ARIAS, Edad: 2, Pais: Surinam
Nombre: JORGE VARGAS, Edad: 2, Pais: Egipto
Nombre: MARIA AURELIA SOLANO, Edad: 2, Pais: Chile
Nombre: TERESA ALPIZAR, Edad: 2, Pais: Zambia
Nombre: ALICE VALVERDE, Edad: 2, Pais: Taiwan
Nombre: ALFREDO MOLINA, Edad: 2, Pais: Nicosia
Nombre: GILBERT QUESADA, Edad: 2, Pais: Puerto Rico
Nombre: MARIA LUISA CAMPOS, Edad: 2, Pais: Belmopán
Nombre: FLORA JIMENEZ, Edad: 2, Pais: Letonia
Nombre: JOSE ANGEL FATJO, Edad: 2, Pais: Líbano
Nombre: MARIA DEL CARMEN TREJOS, Edad: 2, Pais: Naipyidó
Nombre: PILAR PEREZ, Edad: 2, Pais: Singapur
Nombre: JOSE ESTELLER, Edad: 2, Pais: Palestina
Nombre: ANDRES BROLATTO, Edad: 2, Pais: Yamena
Nombre: OFELIA FERNANDEZ, Edad: 2, Pais: Brunei Darussalam
Nombre: ALBINO CALDERON, Edad: 2, Pais: Isla De Navidad
Nombre: MARIA EMILIA MONTERO, Edad: 2, Pais: Palau
Nombre: JOSE JOAQUIN JIMENEZ, Edad: 2, Pais: Niamey
Nombre: MINOR UREÑA, Edad: 2, Pais: Malí
Nombre: BETSABE BERMUDEZ, Edad: 2, Pais: Bisáu
Nombre: BETZABE CARMONA, Edad: 2, Pais: Uzbekistán
Nombre: ANGELA SANCHEZ, Edad: 2, Pais: España
Nombre: BERTILIA HUERTAS, Edad: 2, Pais: Argentina
Nombre: MANUEL MONGE, Edad: 2, Pais: Tarawa
Nombre: GLADYS MEJIA, Edad: 2, Pais: Malawi
Nombre: CARMEN SANCHEZ, Edad: 2, Pais: Islas Virgenes Británicas
Nombre: MARIA DELIA BEJARANO, Edad: 2, Pais: Kiev
Nombre: BERTILO HIDALGO, Edad: 2, Pais: Rusia
Nombre: MANUEL VARGAS, Edad: 2, Pais: Nueva Zelanda
Nombre: JAVIER VENEGAS, Edad: 2, Pais: Ecuador
Nombre: MIGUEL ANGEL MADRIGAL, Edad: 2, Pais: Lituania
Nombre: OLGA BARONI, Edad: 2, Pais: Noruega
Nombre: WALTER VICTORY, Edad: 2, Pais: Bahamas
Nombre: LUZ SOTO, Edad: 2, Pais: Hong Kong
Nombre: ENRIQUE MASIS, Edad: 2, Pais: Azerbaiyán
Nombre: CEFERINO PADILLA, Edad: 2, Pais: Brazzaville
Nombre: BERNARDO AGUILAR, Edad: 2, Pais: Turkmenistan
Nombre: MARIA DE LOS ANGELES CASCANTE, Edad: 2, Pais: Iraq
Nombre: OVIDIO MORA, Edad: 2, Pais: Sucre
Nombre: MIGUEL ANGEL BLANCO, Edad: 2, Pais: Asjabad
Nombre: MARIA TERESA DELGADO, Edad: 2, Pais: Nuakchot
Nombre: MARIA ISABEL LAIN, Edad: 2, Pais: Windhoek
Nombre: JOSE CHACON, Edad: 2, Pais: Islas Marshall
Nombre: HIPOLITO VALVERDE, Edad: 2, Pais: Hong Kong
Nombre: FRANCISCA VIQUEZ, Edad: 2, Pais: Eslovenia
Nombre: CARMEN MARTINEZ, Edad: 2, Pais: Gibraltar
Nombre: VIRGINIA MONGE, Edad: 2, Pais: Ciudad del Vaticano
Nombre: NORA URBINI, Edad: 2, Pais: Puerto Rico
Nombre: EVELIO CERDAS, Edad: 2, Pais: Guadalupe
Nombre: JULIO SEGURA, Edad: 2, Pais: Paramaribo
Nombre: EMMANUEL HERNANDEZ, Edad: 2, Pais: Santo Tomé
Nombre: MARIA LUISA SOLANO, Edad: 2, Pais: Ottawa
Nombre: MARIA VIRGINIA ESQUIVEL, Edad: 2, Pais: Mascate
Nombre: RAFAEL BEJARANO, Edad: 2, Pais: Moldavia
Nombre: UJENI AYONI BEECHER, Edad: 2, Pais: Vaticano
Nombre: ESPERANZA PRENDAS, Edad: 2, Pais: Sudán
Nombre: RAFAEL ISIDRO DIAZ, Edad: 2, Pais: Sáhara Occidental
Nombre: FAUSTO FELIPE HIDALGO, Edad: 2, Pais: Tíbet
Nombre: OFELIA AVALOS, Edad: 2, Pais: Suiza
Nombre: ERLINDO FERNANDEZ, Edad: 2, Pais: Freetown
Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: JOSE LUIS SEDO, Edad: 3, Pais: San Marino
Nombre: DORA CALDERON, Edad: 3, Pais: Guam
Nombre: DORA CALDERON, Edad: 3, Pais: Bangladesh
Nombre: GUILLERMO EMILIO RODRIGUEZ, Edad: 3, Pais: Camerún
Nombre: HUMBERTO MONTOYA, Edad: 3, Pais: Chisináu
Nombre: MARIA TERESA CHINCHILLA, Edad: 3, Pais: Sofía
Nombre: ULISES QUESADA, Edad: 3, Pais: La Habana
Nombre: HAYDEE MORA, Edad: 3, Pais: Trípoli
Nombre: IRMA ORTEGA, Edad: 3, Pais: Abuya
Nombre: JAFET JIMENEZ, Edad: 3, Pais: Estonia
Nombre: ROSARIO AZOFEIFA, Edad: 3, Pais: Sofía
Nombre: MARIA EUGENIA BUSTAMANTE, Edad: 3, Pais: Viena
Nombre: MARIA EUGENIA BUSTAMANTE, Edad: 3, Pais: Uzbekistán
Nombre: NOEMY CHINCHILLA, Edad: 3, Pais: Aruba
Nombre: MARTA VINDAS, Edad: 3, Pais: Malta
Nombre: CARMEN ESQUIVEL, Edad: 3, Pais: Paramaribo
Nombre: EUFRONIO CORDERO, Edad: 3, Pais: San José
Nombre: MARIA DE LOS ANGELES GARCIA, Edad: 3, Pais: Camerún
Nombre: MARIA RAMONA VASQUEZ, Edad: 3, Pais: Pretoria
Nombre: DANILO VARGAS, Edad: 3, Pais: Benín
Nombre: UBALDO PICADO, Edad: 3, Pais: Namibia
Nombre: LUIS ENRIQUE VARGAS, Edad: 3, Pais: Estocolmo
Nombre: HELEN HUERTAS, Edad: 3, Pais: Malé
Nombre: RICARDO AGUILAR, Edad: 3, Pais: Rabat
Nombre: RUTH LIDIETTE MORA, Edad: 3, Pais: Amán
Nombre: ALBERTINA CORDERO, Edad: 3, Pais: Isla Christmas
Nombre: ANTONIA MUÑOZ, Edad: 3, Pais: Pekín
Nombre: OLIVIER ANGULO, Edad: 3, Pais: Lima
Nombre: MACEDONIO LEON, Edad: 3, Pais: Reikiavik
Nombre: MARGARITA QUESADA, Edad: 3, Pais: Freetown
Nombre: DIGNA GUTIERREZ, Edad: 3, Pais: Panamá
Nombre: NIDIA GARCIA, Edad: 3, Pais: Arabia Saudita
Nombre: GUIDO ARTURO MUÑOZ, Edad: 3, Pais: Dusambé
Nombre: JORGE ALVAREZ, Edad: 3, Pais: Mascate
Nombre: MARIA VICCELI GUILLEN, Edad: 3, Pais: Senegal
Nombre: RAFAELA ORTALINA GAMBOA, Edad: 3, Pais: Bridgetown
Nombre: PEDRO MORA, Edad: 3, Pais: Swazilandia
Nombre: MARIA EMILIA BRENES, Edad: 3, Pais: Vaticano
Nombre: VIRGINIA FALLAS, Edad: 3, Pais: Moldavia
Nombre: ALBERTINA MORA, Edad: 3, Pais: Isla Bouvet
Nombre: PEDRO ANTONIO BONILLA, Edad: 3, Pais: Seychelles
Nombre: EDUVINA FERNANDEZ, Edad: 3, Pais: Abu Dabi
Nombre: ARMANDO OZERIO, Edad: 3, Pais: Tiflis
Nombre: MARIA EUGENIA DEL CASTILLO, Edad: 3, Pais: Reikiavik
Nombre: GUILLERMO ACUÑA, Edad: 3, Pais: Vaticano
Nombre: OMAR MENDEZ, Edad: 3, Pais: Laos
Nombre: HORTENSIA VENEGAS, Edad: 3, Pais: Isla De Navidad
Nombre: ALVARO FONSECA, Edad: 3, Pais: Portugal
Nombre: MARIA GEMMA JIMENEZ, Edad: 3, Pais: Pionyang
Nombre: RAMONA QUESADA, Edad: 3, Pais: Cuba
Nombre: LUIS MADRIGAL, Edad: 3, Pais: Doha
Nombre: HILDA BRENES, Edad: 3, Pais: Teherán
Nombre: MARIA ESTER BARRANTES, Edad: 3, Pais: Pristina
Nombre: FERNANDO UMAÑA, Edad: 3, Pais: Guatemala
