Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: CLAUDIA NUÑEZ, Edad: 29, Pais: Isla Pitcairn
Nombre: CLAUDIA NUÑEZ, Edad: 46, Pais: Nueva Zelanda
Nombre: MARIA BARRANTES, Edad: 56, Pais: Japón
Nombre: ROSA CARVAJAL, Edad: 33, Pais: Portugal
Nombre: ALBINA ROJAS, Edad: 35, Pais: Santa Elena
Nombre: ALBINA ROJAS, Edad: 31, Pais: Bamako
Nombre: ALBINA ROJAS, Edad: 52, Pais: Isla Bouvet
Nombre: ALBINA ROJAS, Edad: 58, Pais: Katmandú
Nombre: OLIVA MATA, Edad: 29, Pais: Tokio
Nombre: CARMEN PEÑARANDA, Edad: 32, Pais: Laos
Nombre: GLORIELA SOTO, Edad: 30, Pais: Niger
Nombre: DELFINA CORDOBA, Edad: 51, Pais: Djibouti
Nombre: CARMEN BENITEZ, Edad: 13, Pais: Wallis y Futuna
Nombre: CARMEN BENITEZ, Edad: 68, Pais: Bruselas
Nombre: CARMEN BENITEZ, Edad: 70, Pais: Isla Bouvet
Nombre: OTILIA VARGAS, Edad: 77, Pais: Angola
Nombre: MAURO ZUÑIGA, Edad: 56, Pais: Yibuti
Nombre: MAURO ZUÑIGA, Edad: 40, Pais: Funafuti
Nombre: JULIETA LEON, Edad: 82, Pais: Tonga
Nombre: JULIETA LEON, Edad: 31, Pais: Pionyang
Nombre: JULIETA LEON, Edad: 93, Pais: Manila
Nombre: LUIS FERNANDO COTO, Edad: 42, Pais: Uganda
Nombre: ALBERTINA DIAZ, Edad: 21, Pais: Lisboa
Nombre: MIGUEL ANGEL EDUARTE, Edad: 34, Pais: Niue
Nombre: NEFTALI PRADO, Edad: 6, Pais: Guatemala
Nombre: ROBERTO ESPINOZA, Edad: 91, Pais: Ruanda
Nombre: MARIA TERESA ROJAS, Edad: 17, Pais: Reunión
Nombre: MARIA TERESA ROJAS, Edad: 67, Pais: Eslovenia
Nombre: ELENA SOLERA, Edad: 51, Pais: Surinam
Nombre: ELENA SOLERA, Edad: 92, Pais: Santo Tomé
Nombre: EVA SOLIS, Edad: 13, Pais: Saná
Nombre: BLANCA MEZA, Edad: 100, Pais: Fidji
Nombre: BLANCA MEZA, Edad: 32, Pais: Londres
Nombre: BLANCA MEZA, Edad: 97, Pais: Yamusukro
Nombre: HUMILDE OROZCO, Edad: 87, Pais: Islas Malvinas
Nombre: HUMILDE OROZCO, Edad: 16, Pais: Canadá
Nombre: HUMILDE OROZCO, Edad: 83, Pais: Nuakchot
Nombre: PIEDADES VEGA, Edad: 25, Pais: Swazilandia
Nombre: PIEDADES VEGA, Edad: 87, Pais: Uruguay
Nombre: SOCORRO CARMONA, Edad: 59, Pais: Nicosia
Nombre: SOCORRO CARMONA, Edad: 100, Pais: Honduras
Nombre: MARIA EUGENIA HERRERA, Edad: 11, Pais: Aruba
Nombre: JULIETA PINTO, Edad: 6, Pais: Santo Domingo
Nombre: JULIETA PINTO, Edad: 51, Pais: Suva
Nombre: JULIETA PINTO, Edad: 47, Pais: Yemen
Nombre: JULIETA PINTO, Edad: 89, Pais: Corea del Norte
Nombre: FLORA DEL CARMEN SABORIO, Edad: 8, Pais: Corea del Sur
Nombre: MARIA DE LOS ANGELES MATA, Edad: 9, Pais: Kigali
Nombre: ANTONIA SOLIS, Edad: 90, Pais: Daca
Nombre: ANTONIA SOLIS, Edad: 63, Pais: Minsk
Nombre: NATALIA VEGA, Edad: 62, Pais: Marruecos
Nombre: FELIPE VINICIO MORA, Edad: 8, Pais: Kiev
Nombre: FELIPE VINICIO MORA, Edad: 49, Pais: Tiflis
Nombre: MARIA BADILLA, Edad: 52, Pais: Kiev
Nombre: MARIA BADILLA, Edad: 97, Pais: Sáhara Occidental
Nombre: MARIA BADILLA, Edad: 89, Pais: Islas Virgenes Británicas
Nombre: MARIA BADILLA, Edad: 88, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: MARIA BADILLA, Edad: 82, Pais: Sierra Leona
Nombre: CELEDINA ESQUIVEL, Edad: 62, Pais: Nueva Caledonia
Nombre: EFRAIN CHINCHILLA, Edad: 58, Pais: Tokio
Nombre: SANTIAGO CALDERON, Edad: 76, Pais: Suva
Nombre: ZOILA ALVAREZ, Edad: 53, Pais: Ereván
Nombre: ZOILA ALVAREZ, Edad: 91, Pais: Bangladesh
Nombre: MAGDALENA SUAREZ, Edad: 79, Pais: Canberra
Nombre: MAGDALENA SUAREZ, Edad: 54, Pais: Marianas del Nort
Nombre: DIONICIO MONGE, Edad: 100, Pais: Francia
Nombre: HORTENSIA QUESADA, Edad: 8, Pais: Eslovenia
Nombre: MARIO VARGAS, Edad: 27, Pais: Mbabane
Nombre: MIREYA ROJAS, Edad: 22, Pais: Sarajevo
Nombre: MIREYA ROJAS, Edad: 8, Pais: Victoria
Nombre: MIREYA ROJAS, Edad: 76, Pais: India
Nombre: JUAN JOSE SANCHEZ, Edad: 84, Pais: Brazzaville
Nombre: JUAN JOSE SANCHEZ, Edad: 73, Pais: Antigua y Barbuda
Nombre: JUAN JOSE SANCHEZ, Edad: 70, Pais: Pretoria
Nombre: JUAN JOSE SANCHEZ, Edad: 20, Pais: Bielorrusia
Nombre: JUAN JOSE SANCHEZ, Edad: 39, Pais: Burundi
Nombre: HORTENSIA DURAN, Edad: 96, Pais: Moldavia
Nombre: RAFAEL CASTRO, Edad: 61, Pais: Uruguay
Nombre: RAFAEL CASTRO, Edad: 7, Pais: Mbabane
Nombre: ESTEBAN RODRIGUEZ, Edad: 81, Pais: Moroni
Nombre: ESTEBAN RODRIGUEZ, Edad: 3, Pais: Managua
Nombre: ELIDA JIMENEZ, Edad: 14, Pais: Benín
Nombre: EMILIA FERNANDEZ, Edad: 1, Pais: Lilongüe
Nombre: JUDITH CASTILLO, Edad: 94, Pais: Ottawa
Nombre: JUDITH CASTILLO, Edad: 94, Pais: Omán
Nombre: JOSE JOAQUIN VEGA, Edad: 95, Pais: Honduras
Nombre: MARIA ANTONIA CALDERON, Edad: 87, Pais: Nauru
Nombre: MARIA ANTONIA CALDERON, Edad: 32, Pais: Ecuador
Nombre: NATIVIDAD ARIAS, Edad: 48, Pais: Buyumbura
Nombre: NATIVIDAD ARIAS, Edad: 97, Pais: Budapest
Nombre: ADELIA QUIROS, Edad: 93, Pais: Moscú
Nombre: ADELIA QUIROS, Edad: 48, Pais: Laos
Nombre: ISABEL SOLIS, Edad: 27, Pais: Líbano
Nombre: JOSE MARIA HERRERA, Edad: 42, Pais: Líbano
Nombre: JOSE MARIA HERRERA, Edad: 8, Pais: Marruecos
Nombre: RAFAEL CALDERON, Edad: 25, Pais: Abuya
Nombre: RAFAEL CALDERON, Edad: 9, Pais: Islas Virgenes Americanas
Nombre: EMILIA GUARDIA, Edad: 3, Pais: Guyana
Nombre: EMILIA GUARDIA, Edad: 52, Pais: Bosnia-Herzegovina
Nombre: FLORA DOMINGUEZ, Edad: 27, Pais: Nicosia
Nombre: FLORA DOMINGUEZ, Edad: 83, Pais: Reino Unido
Nombre: FLORA DOMINGUEZ, Edad: 62, Pais: Abuya
Nombre: HORTENSIA ACUÑA, Edad: 67, Pais: Canberra
Nombre: HORTENSIA ACUÑA, Edad: 57, Pais: Timor Oriental
Nombre: HORTENSIA ACUÑA, Edad: 28, Pais: Kigali
Nombre: HORTENSIA ACUÑA, Edad: 26, Pais: Belgrado
Nombre: HORTENSIA ACUÑA, Edad: 32, Pais: Perú
Nombre: BLANCA AGUERO, Edad: 36, Pais: Nairobi
Nombre: BLANCA AGUERO, Edad: 82, Pais: Madagascar
Nombre: MATILDE MOLINA, Edad: 66, Pais: México
Nombre: MATILDE MOLINA, Edad: 81, Pais: París
Nombre: CAROLINA NAVARRO, Edad: 14, Pais: China
Nombre: GRAUDINA MARIA CAMPOS, Edad: 1, Pais: Granada
Nombre: JOVITA BADILLA, Edad: 38, Pais: Islas Feroe
Nombre: ERNA ARGENTINA BOLAÑOS, Edad: 54, Pais: Islas de Heard y McDonald
Nombre: GUADALUPE MONGE, Edad: 75, Pais: Roma
Nombre: DELMA CARMONA, Edad: 23, Pais: San Pedro y Miquelón
Nombre: ROGELIO LOBO, Edad: 78, Pais: Madrid
Nombre: ROGELIO LOBO, Edad: 96, Pais: Mascate
Nombre: ROGELIO LOBO, Edad: 80, Pais: Nom Pen
Nombre: OLGA ESCALANTE, Edad: 22, Pais: Sarajevo
Nombre: MARIA DEL ROSARIO CALVO, Edad: 8, Pais: Isla Bouvet
Nombre: LIGIA AVILA, Edad: 30, Pais: Chisináu
Nombre: RICARDO AMADOR, Edad: 19, Pais: Emiratos Árabes Unidos
Nombre: RICARDO AMADOR, Edad: 93, Pais: Barbados
Nombre: SOCORRO SANDI, Edad: 95, Pais: Windhoek
Nombre: SOCORRO SANDI, Edad: 95, Pais: Maputo
Nombre: ZELMIRA LOPEZ, Edad: 52, Pais: Puerto Moresby
Nombre: ZELMIRA LOPEZ, Edad: 31, Pais: Vientián
Nombre: ZELMIRA LOPEZ, Edad: 11, Pais: Japón
Nombre: ESPERANZA PRENDAS, Edad: 2, Pais: Sudán
Nombre: ESPERANZA PRENDAS, Edad: 23, Pais: Belgrado
Nombre: ESPERANZA PRENDAS, Edad: 46, Pais: Eslovaquia
Nombre: ESPERANZA PRENDAS, Edad: 89, Pais: Egipto
Nombre: DAVID CHAVES, Edad: 57, Pais: Nigeria
Nombre: MARIA DEL CARMEN GONZALEZ, Edad: 19, Pais: Melekeok
Nombre: JOSE LUIS DELGADO, Edad: 94, Pais: Ciudad del Vaticano
Nombre: JOSE LUIS DELGADO, Edad: 41, Pais: Gran Bretaña
Nombre: MARIA CRISTINA MORALES, Edad: 55, Pais: Castries
Nombre: MARIA CRISTINA MORALES, Edad: 12, Pais: Copenhague
Nombre: MARIA CRISTINA MORALES, Edad: 19, Pais: Saná
Nombre: ROSARIO GLICERINI, Edad: 31, Pais: Trípoli
Nombre: ROSARIO ESPINOZA, Edad: 22, Pais: Copenhague
Nombre: MARIA CORDERO, Edad: 75, Pais: Túnez
Nombre: MARIA HIDALGO, Edad: 11, Pais: Vaticano
Nombre: ROSA AZOFEIFA, Edad: 25, Pais: Tokelau
Nombre: ANTONIO DELGADO, Edad: 65, Pais: Kazajstán
Nombre: RITA MORA, Edad: 85, Pais: Abuya
Nombre: RITA MORA, Edad: 5, Pais: Estocolmo
Nombre: MAGDALENA AZOFEIFA, Edad: 93, Pais: Ciudad del Vaticano
Nombre: MAGDALENA AZOFEIFA, Edad: 79, Pais: Chad
Nombre: CARMEN SEDO, Edad: 95, Pais: Polinesia Francesa
Nombre: CARMEN SEDO, Edad: 67, Pais: Uganda
Nombre: CARMEN SEDO, Edad: 72, Pais: Dodoma
Nombre: CARMEN SEDO, Edad: 46, Pais: Japón
Nombre: GABRIELA MORA, Edad: 97, Pais: Yibuti
Nombre: GABRIELA MORA, Edad: 41, Pais: Bermudas
Nombre: ETELGIVE MURCIA, Edad: 32, Pais: Asjabad
Nombre: ETELGIVE MURCIA, Edad: 73, Pais: Granada
Nombre: ETELGIVE MURCIA, Edad: 19, Pais: República Guinea
Nombre: ETELGIVE MURCIA, Edad: 39, Pais: Taiwan
Nombre: ALICE PANINSKI, Edad: 6, Pais: Jerusalén
Nombre: ALICE PANINSKI, Edad: 22, Pais: Panamá
Nombre: ALICE PANINSKI, Edad: 43, Pais: Japón
Nombre: ALBERTINA ROJAS, Edad: 11, Pais: Finlandia
Nombre: ALBERTINA ROJAS, Edad: 37, Pais: Yaundé
Nombre: MARGARITA GONZALEZ, Edad: 93, Pais: París
Nombre: MARTA COLOMBARI, Edad: 93, Pais: Kampala
Nombre: GLADIS AMADA CHAVEZ, Edad: 17, Pais: Ghana
Nombre: YOLANDA HERNANDEZ, Edad: 97, Pais: Nasáu
Nombre: YOLANDA HERNANDEZ, Edad: 83, Pais: Lituania
Nombre: MIRIAM SANCHEZ, Edad: 89, Pais: Ghana
Nombre: MIRIAM SANCHEZ, Edad: 66, Pais: Mozambique
Nombre: YOLANDA VARELA, Edad: 69, Pais: Panamá
Nombre: LILIA PERALTA, Edad: 4, Pais: Bogotá
Nombre: BLANCA QUESADA, Edad: 52, Pais: Bangui
Nombre: BLANCA QUESADA, Edad: 42, Pais: Reunión
Nombre: IRIS SUBIROS, Edad: 89, Pais: Gran Bretaña
Nombre: IRIS SUBIROS, Edad: 90, Pais: Polinesia Francesa
Nombre: NEFTALI SOSA, Edad: 7, Pais: Australia
Nombre: NEFTALI SOSA, Edad: 66, Pais: Bangui
Nombre: BASILIO ZAMORA, Edad: 49, Pais: Buenos Aires
Nombre: BASILIO ZAMORA, Edad: 40, Pais: Yemen
Nombre: DULCELINA MORA, Edad: 96, Pais: Malasia
Nombre: DULCELINA MORA, Edad: 18, Pais: Tuvalu
Nombre: VICTOR ROJAS, Edad: 60, Pais: Berlín
Nombre: ANA MARIA JIMENEZ, Edad: 24, Pais: Serbia
Nombre: ANA MARIA JIMENEZ, Edad: 1, Pais: San Pedro y Miquelón
Nombre: ANA MARIA JIMENEZ, Edad: 91, Pais: Etiopía
Nombre: JAIME FERNANDEZ, Edad: 93, Pais: Kazajstán
Nombre: GUILLERMO ZUÑIGA, Edad: 8, Pais: Canberra
Nombre: GUILLERMO ZUÑIGA, Edad: 6, Pais: Brunei Darussalam
Nombre: OLGA PEREZ, Edad: 66, Pais: Naipyidó
Nombre: OLGA PEREZ, Edad: 26, Pais: Namibia
Nombre: CASIMIRO CARVAJAL, Edad: 29, Pais: Ciudad del Vaticano
Nombre: CASIMIRO CARVAJAL, Edad: 59, Pais: Perú
Nombre: CASIMIRO CARVAJAL, Edad: 59, Pais: Noruega
Nombre: ZOBEIDA NASSAR, Edad: 4, Pais: Islamabad
Nombre: ZOBEIDA NASSAR, Edad: 3, Pais: San Salvador
Nombre: DINORAH QUESADA, Edad: 19, Pais: Croacia
Nombre: JOSE MARIA MATA, Edad: 27, Pais: Norfolk Island
Nombre: MARIA EUGENIA COTO, Edad: 57, Pais: Saint George
Nombre: MARIA EUGENIA COTO, Edad: 62, Pais: Senegal
Nombre: MARIA EUGENIA COTO, Edad: 7, Pais: Suecia
Nombre: ALICIA ARROYO, Edad: 67, Pais: Seúl
Nombre: ALICIA ARROYO, Edad: 74, Pais: Sarajevo
Nombre: MARGARITA MOYA, Edad: 21, Pais: Isla Christmas
Nombre: ETELBINA GONZALEZ, Edad: 13, Pais: Guyana
Nombre: ETELBINA GONZALEZ, Edad: 83, Pais: Mónaco
Nombre: ETELBINA GONZALEZ, Edad: 53, Pais: Italia
Nombre: EDWIN MUÑOZ, Edad: 70, Pais: Ámsterdam
Nombre: EDWIN MUÑOZ, Edad: 9, Pais: Ankara
Nombre: ARNOLDO SANDOVAL, Edad: 8, Pais: Asunción
Nombre: ARNOLDO SANDOVAL, Edad: 100, Pais: Estonia
Nombre: ARNOLDO SANDOVAL, Edad: 71, Pais: Norfolk Island
Nombre: NELLY SANDI, Edad: 80, Pais: Andorra
Nombre: NELLY SANDI, Edad: 31, Pais: Vilna
Nombre: RAFAELA MARIA CHAVARRIA, Edad: 96, Pais: Kinsasa
Nombre: RAFAELA MARIA CHAVARRIA, Edad: 68, Pais: Santiago
Nombre: RAFAELA MARIA CHAVARRIA, Edad: 88, Pais: Francia
Nombre: OTILIA MADRIGAL, Edad: 43, Pais: Tiflis
Nombre: OTILIA MADRIGAL, Edad: 63, Pais: Mozambique
Nombre: MARTA QUIROS, Edad: 86, Pais: Copenhague
Nombre: MARIA ISABEL RUILOVA, Edad: 73, Pais: Puerto España
Nombre: MARIA ISABEL RUILOVA, Edad: 27, Pais: Myanmar
Nombre: MARIA ISABEL RUILOVA, Edad: 55, Pais: Islas Caimán
Nombre: JORGE ANTONIO CORDERO, Edad: 21, Pais: Amán
Nombre: JORGE ANTONIO CORDERO, Edad: 67, Pais: Vaticano
Nombre: LILIAN CALDERON, Edad: 21, Pais: Gambia
Nombre: MARIA DONAVILA CESPEDES, Edad: 76, Pais: Bulgaria
Nombre: HERNAN OCAMPO, Edad: 72, Pais: Islas Salomón
Nombre: ELSA DELGADO, Edad: 90, Pais: Moscú
Nombre: MARIA SALMERON, Edad: 36, Pais: Paraguay
Nombre: MARIA SALMERON, Edad: 38, Pais: Benín
Nombre: MARIA SALMERON, Edad: 20, Pais: Palau
Nombre: ALFREDO MIRANDA, Edad: 52, Pais: Costa de Marfil
Nombre: ALVARO FONSECA, Edad: 19, Pais: Uruguay
Nombre: ALVARO FONSECA, Edad: 60, Pais: Bahamas
Nombre: ALVARO FONSECA, Edad: 84, Pais: Seychelles
Nombre: ALVARO FONSECA, Edad: 46, Pais: Vaticano
Nombre: RAMON VICTOR SALAS, Edad: 47, Pais: Archipiélago de Svalbard
Nombre: ISOLINA BONILLA, Edad: 30, Pais: Ciudad del Vaticano
Nombre: ISOLINA BONILLA, Edad: 96, Pais: Montserrat
Nombre: ISOLINA BONILLA, Edad: 76, Pais: Vilna
Nombre: ISABEL BARRIENTOS, Edad: 25, Pais: Bahamas
Nombre: ELOY MORA, Edad: 92, Pais: Lisboa
Nombre: ELOY MORA, Edad: 9, Pais: China
Nombre: ELOY MORA, Edad: 28, Pais: Nukualofa
Nombre: ELOY MORA, Edad: 10, Pais: Accra
Nombre: VICTOR MANUEL SEGURA, Edad: 53, Pais: Taipéi
Nombre: VICTOR MANUEL SEGURA, Edad: 66, Pais: Vietnam
Nombre: LAURELIA CASTRO, Edad: 76, Pais: Georgia
Nombre: JUAN SERRANO, Edad: 86, Pais: Islas de Heard y McDonald
Nombre: JUAN SERRANO, Edad: 81, Pais: Funafuti
Nombre: ISABEL CASTRO, Edad: 7, Pais: Maputo
Nombre: DAISY ROJAS, Edad: 97, Pais: México
Nombre: DAISY ROJAS, Edad: 90, Pais: Argentina
Nombre: DAISY ROJAS, Edad: 95, Pais: Croacia
Nombre: DAISY ROJAS, Edad: 48, Pais: San Marino
Nombre: AMPARO JARQUIN, Edad: 76, Pais: Nueva Zelanda
Nombre: AMPARO JARQUIN, Edad: 77, Pais: Islas Virgenes Americanas
Nombre: EIDA ESPELETA, Edad: 52, Pais: Niger
Nombre: EIDA ESPELETA, Edad: 26, Pais: Zagreb
Nombre: EIDA ESPELETA, Edad: 8, Pais: Skopie
Nombre: EIDA ESPELETA, Edad: 74, Pais: Tegucigalpa
Nombre: SOCORRO ARIAS, Edad: 34, Pais: Francia
Nombre: SOCORRO ARIAS, Edad: 35, Pais: Aruba
Nombre: GILBERTO SANDI, Edad: 30, Pais: Taskent
Nombre: GILBERTO SANDI, Edad: 29, Pais: Yaren
Nombre: BLANCA ROSA RETANA, Edad: 22, Pais: Bolivia
Nombre: BLANCA ROSA RETANA, Edad: 18, Pais: Yibuti
Nombre: BLANCA ROSA RETANA, Edad: 20, Pais: Ciudad del Vaticano
Nombre: AMADA CHINCHILLA, Edad: 89, Pais: Portugal
Nombre: INES SANCHEZ, Edad: 79, Pais: Rabat
Nombre: INES SANCHEZ, Edad: 8, Pais: Seychelles
Nombre: CLAUDIA ACUÑA, Edad: 7, Pais: Azerbaiyán
Nombre: ELOISA SEGURA, Edad: 89, Pais: Etiopía
Nombre: LIZANIAS CASTRO, Edad: 80, Pais: Bratislava
Nombre: AURELIA PIEDRA, Edad: 9, Pais: Vientián
Nombre: ROSALINA ROMERO, Edad: 73, Pais: Gibraltar
Nombre: ROSALINA ROMERO, Edad: 76, Pais: Francia
Nombre: BELARMINA ZELEDON, Edad: 86, Pais: Nueva Zelanda
Nombre: CLARA CORDERO, Edad: 55, Pais: Manama
Nombre: CLARA CORDERO, Edad: 91, Pais: Paramaribo
Nombre: CLARA CORDERO, Edad: 87, Pais: Iraq
Nombre: ELISA EMMA QUESADA, Edad: 32, Pais: Tanzania
Nombre: NELLY HIDALGO, Edad: 21, Pais: Marruecos
Nombre: NELLY HIDALGO, Edad: 41, Pais: Islas de Heard y McDonald
Nombre: NELLY HIDALGO, Edad: 71, Pais: Kiribati
Nombre: NELLY HIDALGO, Edad: 64, Pais: Senegal
Nombre: APOLINAR CRUZ DIAZ, Edad: 78, Pais: Tíbet
Nombre: MARIA CRISTINA MENDEZ, Edad: 9, Pais: Nicosia
Nombre: MAURILIA AMPARO PEREZ, Edad: 96, Pais: Daca
Nombre: MAURILIA AMPARO PEREZ, Edad: 81, Pais: Haiti
Nombre: JOSE ANDRES DEL VALLE, Edad: 47, Pais: Atenas
Nombre: JOSE ANDRES DEL VALLE, Edad: 67, Pais: Kirguistán
Nombre: JOSE ANDRES DEL VALLE, Edad: 19, Pais: San Vincente y Granadinas
Nombre: JOSE ANDRES DEL VALLE, Edad: 95, Pais: Basseterre
Nombre: BLANCA ROSA VARGAS, Edad: 69, Pais: Kingston
Nombre: BLANCA ROSA VARGAS, Edad: 96, Pais: Sri Lanka
Nombre: CARMEN HERNANDEZ, Edad: 25, Pais: Azerbaiyán
Nombre: CARMEN HERNANDEZ, Edad: 73, Pais: Portugal
Nombre: CARMEN HERNANDEZ, Edad: 97, Pais: Taiwan
Nombre: SARA ORDEÑANA, Edad: 86, Pais: Lisboa
Nombre: SARA ORDEÑANA, Edad: 86, Pais: Argel
Nombre: NOE PICADO, Edad: 44, Pais: Azerbaiyán
Nombre: JOSEFA NAVARRO, Edad: 98, Pais: Omán
Nombre: MARIA MENDEZ, Edad: 86, Pais: Dinamarca
Nombre: AGUSTIN REYES, Edad: 90, Pais: Costa Rica
Nombre: ISAC FERNANDEZ, Edad: 41, Pais: Mónaco
Nombre: ISAC FERNANDEZ, Edad: 43, Pais: Hanói
Nombre: CARMEN ORTIZ, Edad: 98, Pais: Guyana
Nombre: CARMEN RODRIGUEZ, Edad: 100, Pais: Monrovia
Nombre: CARMEN RODRIGUEZ, Edad: 67, Pais: Panamá
Nombre: CARMEN RODRIGUEZ, Edad: 54, Pais: San Salvador
Nombre: ZORAIDA ARIAS, Edad: 84, Pais: Brunei Darussalam
Nombre: CARLOS MARIA BEJARANO, Edad: 98, Pais: Panamá
Nombre: CARLOS MARIA BEJARANO, Edad: 54, Pais: Etiopía
Nombre: CARLOS MARIA BEJARANO, Edad: 66, Pais: Majuro
Nombre: CARLOS MARIA BEJARANO, Edad: 49, Pais: Norfolk Island
Nombre: FLORA GAMBOA, Edad: 38, Pais: Mogadiscio
Nombre: FLORA GAMBOA, Edad: 29, Pais: Yamusukro
Nombre: FLORA COTO, Edad: 89, Pais: Mogadiscio
Nombre: FLORA COTO, Edad: 10, Pais: Corea del Norte
Nombre: JUAN MADRIGAL, Edad: 89, Pais: Mónaco
Nombre: JUAN MADRIGAL, Edad: 29, Pais: Lima
Nombre: JUAN MADRIGAL, Edad: 67, Pais: Quito
Nombre: UJENI AYONI BEECHER, Edad: 75, Pais: Maseru
Nombre: UJENI AYONI BEECHER, Edad: 2, Pais: Vaticano
Nombre: UJENI AYONI BEECHER, Edad: 84, Pais: Turkmenistan
Nombre: MARIA TERESA MUÑOZ, Edad: 33, Pais: Ciudad del Vaticano
Nombre: MARIA ESTER TAPIA, Edad: 54, Pais: Teherán
Nombre: MARIA ESTER TAPIA, Edad: 51, Pais: España
Nombre: RICARDO ACUÑA, Edad: 71, Pais: Apia
Nombre: RICARDO ACUÑA, Edad: 19, Pais: Yakarta
Nombre: MARIA DE LOS ANGELES AGUILAR, Edad: 17, Pais: Dili
Nombre: MARIA DE LOS ANGELES AGUILAR, Edad: 28, Pais: Dili
Nombre: BRIGIDA VALVERDE, Edad: 49, Pais: Malta
Nombre: AMINTA HIDALGO, Edad: 7, Pais: Melekeok
Nombre: AMINTA HIDALGO, Edad: 49, Pais: Isla Pitcairn
Nombre: AMINTA HIDALGO, Edad: 66, Pais: Bratislava
Nombre: OLGA VARGAS, Edad: 98, Pais: Guatemala
Nombre: OLGA VARGAS, Edad: 67, Pais: Nom Pen
Nombre: MARIO GUERRERO, Edad: 68, Pais: Perú
Nombre: RAFAEL BEJARANO, Edad: 2, Pais: Moldavia
Nombre: RAFAEL BEJARANO, Edad: 52, Pais: Isla Jan Mayen
Nombre: ANIBAL MADRIGAL, Edad: 99, Pais: Isla Pitcairn
Nombre: ANIBAL MADRIGAL, Edad: 80, Pais: Nukualofa
Nombre: BERTILIA GUILLEN, Edad: 87, Pais: Bélgica
Nombre: BERTILIA GUILLEN, Edad: 1, Pais: Melekeok
Nombre: BERTILIA GUILLEN, Edad: 57, Pais: Timor Oriental
Nombre: BERTILIA GUILLEN, Edad: 13, Pais: Biskek
Nombre: AIDA FALLAS, Edad: 8, Pais: Dakar
Nombre: AIDA FALLAS, Edad: 78, Pais: Bahamas
Nombre: AIDA FALLAS, Edad: 83, Pais: Marruecos
Nombre: ROSALIA ROJAS, Edad: 71, Pais: Samoa Americana
Nombre: HERNAN BARBOZA, Edad: 88, Pais: Nueva Caledonia
Nombre: HERNAN BARBOZA, Edad: 46, Pais: Santiago
Nombre: CARMEN VILLALTA, Edad: 64, Pais: Samoa Americana
Nombre: CARMEN SOSA, Edad: 18, Pais: Canberra
Nombre: CARMEN SOSA, Edad: 67, Pais: Georgia
Nombre: ESTEBAN PRADO, Edad: 17, Pais: Argentina
Nombre: JUAN MARIA MORA, Edad: 55, Pais: Mozambique
Nombre: NIEVES PRADO, Edad: 61, Pais: República Dominicana
Nombre: MARIA CRISTINA CASTILLO, Edad: 36, Pais: Puerto España
Nombre: MARIA CRISTINA CASTILLO, Edad: 34, Pais: Malasia
Nombre: GUILLERMO FERNANDO CHAVES, Edad: 55, Pais: Kenia
Nombre: GUILLERMO FERNANDO CHAVES, Edad: 95, Pais: Mauricio
Nombre: GUILLERMO FERNANDO CHAVES, Edad: 25, Pais: Nukualofa
Nombre: TERESA MONTERO, Edad: 74, Pais: Andorra la Vieja
Nombre: TERESA MONTERO, Edad: 58, Pais: Bosnia-Herzegovina
Nombre: MELITINA FLORES, Edad: 45, Pais: Abuya
Nombre: RAFAEL ANGEL CALDERON, Edad: 76, Pais: Hungría
Nombre: HAYDEE MORA, Edad: 59, Pais: Wellington
Nombre: HAYDEE MORA, Edad: 54, Pais: Reunión
Nombre: TEODOLINDA BOLAÑOS, Edad: 29, Pais: Brasil
Nombre: FELICITAS SOLIS, Edad: 22, Pais: Surinam
Nombre: CLAUDINA QUESADA, Edad: 81, Pais: Niue
Nombre: NORA GONZALEZ, Edad: 78, Pais: Kiev
Nombre: ROSA CASTELLON, Edad: 29, Pais: India
Nombre: VIRGINIA CALDERON, Edad: 43, Pais: Yaren
Nombre: VIRGINIA CALDERON, Edad: 44, Pais: Arabia Saudita
Nombre: VIRGINIA CALDERON, Edad: 30, Pais: Belice
Nombre: JUAN PEDRO RIOS, Edad: 82, Pais: Niger
Nombre: JUAN PEDRO RIOS, Edad: 48, Pais: Barbados
Nombre: NELLY VALVERDE, Edad: 12, Pais: Mongolia
Nombre: DOMINGO AZOFEIFA, Edad: 75, Pais: Pretoria
Nombre: BAUDILIO SOLANO, Edad: 69, Pais: Islas Malvinas
Nombre: BAUDILIO SOLANO, Edad: 9, Pais: Malí
Nombre: BAUDILIO SOLANO, Edad: 99, Pais: Praia
Nombre: ANTONIA MONGE, Edad: 4, Pais: Brasil
Nombre: ANTONIA MONGE, Edad: 6, Pais: Dominica
Nombre: MERCEDES RODRIGUEZ, Edad: 47, Pais: Guatemala
Nombre: MERCEDES RODRIGUEZ, Edad: 91, Pais: Yamena
Nombre: DAISY CARTIN, Edad: 16, Pais: Budapest
Nombre: DAISY CARTIN, Edad: 51, Pais: Fidji
Nombre: MIREYA CALVO, Edad: 54, Pais: Hungría
Nombre: OLGA MONGE, Edad: 21, Pais: Katmandú
Nombre: OLGA MONGE, Edad: 1, Pais: Federación Rusa
Nombre: RAMON JIMENEZ, Edad: 26, Pais: Dodoma
